Address,ID(Google),Latitude,Longitude,Name,Price_Level(Google),Rating(Google),Zip
"5902 Bee Caves Rd, West Lake Hills, TX 78746, USA",d5886cb4ee377ac9ad6579f96f921725927d3d3c,30.2960328,-97.8269909,Hat Creek Burger Company,0.0,4.1,78746
"319 Congress Ave, Austin, TX 78701, USA",8306d730228e20e0b2e817aad0c7d415d7a404d1,30.26568929999999,-97.7433252,Annie's Cafe & Bar,2.0,3.9,78701
"306 E 53rd St, Austin, TX 78751, USA",5dae93aab51d9cd8ea5f7d2cf8eac620665f2ef4,30.3170749,-97.71954099999999,Foreign & Domestic,2.0,4.1,78751
"1809 W Anderson Ln, Austin, TX 78757, USA",957148bd866853e7aed3dd4d9484f1c6e90de2ec,30.3532547,-97.7256517,East Side Pies,2.0,4.5,78757
"3201 Bee Caves Rd, Austin, TX 78746, USA",8344380b557848421e0e0204b244f3970a95cb86,30.2727948,-97.7994767,Lotus Hunan,2.0,4.1,78746
"517 E 6th St, Austin, TX 78701, USA",d4e7a6b3e5037fc5840228393171732b5ec30ef1,30.2664058,-97.73769039999999,Casino El Camino,2.0,4.2,78701
"4501 E Ben White Blvd, Austin, TX 78741, USA",605fb3f8c570b4c2b03ab15f13d7956dcf2412c1,30.2144638,-97.73431599999999,McDonald's,1.0,3.0,78741
"5501 Balcones Dr, Austin, TX 78731, USA",ba60aa1e214ebee53fbdd32187b8660ed023e346,30.336409,-97.75726499999999,CraigO's Pizza & Pastaria,2.0,4.2,78731
"8300 N FM 620, Austin, TX 78726, USA",d9924734c9162be0d64164dff23718beb98da5bf,30.421277,-97.8461066,Chicken Express,1.0,4.5,78726
"2018 W Stassney Ln, Austin, TX 78745, USA",3d1904f73e363f42a452129acb0293f818ceb1d8,30.2162413,-97.7982655,Conans Pizza South,2.0,4.1,78745
"603 W Stassney Ln, Austin, TX 78745, USA",ae9093c0f3fc4e3e1b64476a888b716a68390ad3,30.20789499999999,-97.78097600000001,1st Wok,2.0,4.4,78745
"719 W William Cannon Dr, Austin, TX 78745, USA",8f6920cd6915231b7d15f7c4838b01c586dd3eab,30.1962672,-97.78890700000001,Domino's Pizza,1.0,3.4,78745
"13059 Four Star Blvd, Austin, TX 78737, USA",dfe5f97c74e8fe13adefebfeaea7552caf61227e,30.2044448,-97.98427810000001,Trudy's Four Star,2.0,3.7,78737
"8820 Burnet Rd, Austin, TX 78757, USA",cfc1abf19d598cd6981502024dd16fdf06941ea4,30.3706045,-97.7275391,Trudy's North Star,2.0,4.0,78757
"320 E 6th St, Austin, TX 78701, USA",618bd861c186b8925cc84f885ba57bca9f909e76,30.2674467,-97.7395652,Alamo Drafthouse Ritz,1.0,4.6,78701
"148, 6764 3201, Ranch to Market 2244, Austin, TX 78746, United States",cb0ffba7e9de7536c7dc648fa443d69f6a90dc59,30.2735544,-97.8000411,Bombay Grill,1.0,3.4,78746
"3300 Bee Caves Rd #670, Austin, TX 78747, USA",65f76b5b86292c798e091030c7695ecbebb70ed9,30.274712,-97.799273,Chipotle Mexican Grill,1.0,3.9,78747
"3201 Bee Caves Rd Suite 144, Austin, TX 78746, USA",72f6daf543c2dc2d00bc4934dd4089b21b47aeab,30.273703,-97.800094,Modern Market,0.0,4.5,78746
"3300 Bee Caves Rd, Austin, TX 78746, USA",283fd5caa79ad69a787d7559a82cfb26de0efc1f,30.275189,-97.8005419,Jason's Deli,0.0,4.3,78746
"3267 Bee Caves Rd, Austin, TX 78746, USA",d2f207727ccff5ce99035e3f53983642195d9550,30.2746757,-97.8015583,Bruegger's Bagels,1.0,4.0,78746
"2805 Bee Caves Rd, Austin, TX 78746, USA",bab959889be06f24e68640299c9013d5660c3c68,30.2703834,-97.789778,Panera Bread,1.0,4.0,78746
"3300 Bee Caves Rd, West Lake Hills, TX 78746, USA",319500c459e60680614c18f02cc839387d3a2f27,30.2737404,-97.7986707,McDonald's,1.0,3.2,78746
"3201 Bee Caves Rd, Austin, TX 78746, USA",899c51a3ea30b95af2e293bced00e9110608c48e,30.2736887,-97.8005754,Raising Cane's Chicken Fingers,1.0,4.2,78746
"3201 Bee Caves Rd Ste 180, Austin, TX 78746, USA",a0a9664727a150661d781743ce08148ae18b0f8d,30.2738252,-97.800299,Taco Bell,1.0,3.4,78746
"3652 Bee Caves Rd, West Lake Hills, TX 78746, USA",e332480ba3484d9651011b08a2ab5cc50bb1a569,30.2795021,-97.80615089999999,Popeyes Louisiana Kitchen,1.0,2.9,78746
"2712 Bee Caves Rd, Austin, TX 78746, USA",bdefc39e9e72060c0c3f8552220f8ea2ca60d20b,30.2718138,-97.78653829999999,Chinatown,2.0,4.1,78746
"3736 Bee Cave Rd #8, West Lake Hills, TX 78746, USA",c839b252b0a1174eba9ae9bf85f837232d14f645,30.2808138,-97.8070039,Blenders and Bowls,1.0,4.2,78746
"2901, S Capital of Texas Hwy, Austin, TX 78746, United States",59ae05c92fade79231e91e4313da705eb4207df6,30.258727,-97.807744,California Pizza Kitchen at Barton Creek,2.0,3.9,78746
"1101 S MoPac Expy, Austin, TX 78746, USA",8951a4b7d3f79eedb55a6669404e61860b59afc8,30.2651498,-97.7814853,IHOP,1.0,3.6,78746
"2901 Capitol Of Texas Hwy Vc-01, Austin, TX 78746, United States",704976c51b61ad12359b97467acce6fbbffddb7f,30.257603,-97.8075886,Villa Fresh Italian Kitchen,0.0,1.5,78746
"2451 S Capital of Texas Hwy, Austin, TX 78746, USA",4734527a4a39707412244ac4c26ee4b6c3b58802,30.263601,-97.815497,Rudy's Country Store & Bar-B-Q,1.0,4.5,78746
"2901 S Capital of Texas Hwy, Austin, TX 78746, USA",a514b7e6cf14beefafc016b988acf116ac7b24da,30.2575151,-97.8078515,Panda Express,1.0,3.8,78746
"2901 S Capital of Texas Hwy, Austin, TX 78746, USA",d6de5bf6554595610abcdaf6dba12284bac2b5f8,30.2573629,-97.8078377,The Cheesecake Factory,0.0,3.7,78746
"2901 S Capital Of Texas Hwy Ste Vc8, Austin, TX 78746, United States",02e33b783245fd4c296849b6b625065fcb03a584,30.2574099,-97.80791839999999,Chick-fil-A,1.0,4.3,78746
"2901 S. Capital of Texas Hwy., Barton Creek Square Mall Building #7, Austin, TX 78746, United States",29bbc93ae7598e3da1806bd5cb152c0530ee5dfb,30.254046,-97.80734,Abuelo's Mexican Restaurant,2.0,4.1,78746
"701 S Capital of Texas Hwy E-550, Austin, TX 78746, USA",21498ed14a5f8ad9582f9c4e893a47c89bac2a55,30.2905199,-97.8260328,Izumi Sushi,2.0,4.0,78746
"701 S Capital of Texas Hwy, Austin, TX 78746, USA",4bb83ed6eb023b8809161c126d5edb7ebd7a03ef,30.2922483,-97.8273698,Kerbey Lane Cafe,0.0,4.4,78746
"1400 Barton Springs Rd, Austin, TX 78704, USA",c17acc7e4c1362b1fb79be94b6a261d4169f2e0f,30.2614245,-97.75918820000001,Green Mesquite BBQ,2.0,3.9,78704
"6317 Bee Caves Rd, Austin, TX 78746, USA",1c03b9336099a833ef8767c63394ef5f790b6996,30.2961577,-97.83277939999999,Snap Kitchen,0.0,4.5,78746
"4411 S Lamar Blvd, Austin, TX 78745, USA",6f08c714b76eb50f33550cbe18fce16428e644e3,30.2323425,-97.795743,Arby's,1.0,4.1,78745
"5207 Brodie Ln #300, Sunset Valley, TX 78745, USA",b555c345f7d3a365f51bd2571f8126db01886423,30.2316778,-97.8168242,BJ's Restaurant & Brewhouse,2.0,3.9,78745
"301 Lavaca St, Austin, TX 78701, USA",ee27f7b7e1d5c261fd8fa08f155cab279aca3625,30.2660542,-97.7460378,Bob's Steak and Chop House,0.0,4.4,78701
"9231 W Parmer Ln #101, Austin, TX 78717, USA",5ec09d5f308bb441aabf8ec4da286c566a6b7819,30.4786123,-97.7666886,Twin Panda,0.0,4.6,78717
"10526 W Parmer Ln, Austin, TX 78717, USA",cd4a03cf64743c0fc8879b8dcf6a7380bf74aa72,30.4973908,-97.77462179999999,Snap Kitchen,0.0,4.3,78717
"13201 Ranch Rd 620 N, Bldg Q, Austin, TX 78717, United States",fa12d2aed746a2230be90bc173550cce48e16e1f,30.4675995,-97.7952394,IHOP,1.0,3.7,78717
"15515 N FM 620, Austin, TX 78717, USA",256978e15fff47bd0038b41daac37cf48eae7b56,30.4836545,-97.7344916,Mesa Rosa,2.0,4.1,78717
"14028 N Hwy 183, Bldg G-130, Austin, TX 78717, United States",a423bb59b34e707cb94de598a446822f8c3b74c8,30.4762923,-97.8047033,Smashburger,1.0,4.1,78717
"11301 Lakeline Blvd Ste 200, Austin, TX 78717, USA",eb49068fab760ff433b7ea70e4ffc49832e90c27,30.47846,-97.800308,"MOOYAH Burgers, Fries & Shakes",0.0,4.5,78717
"14028 US-183 #210, Austin, TX 78717, USA",d2965cf7348e7dc3c82fa23efc588ec296d79dc0,30.4760636,-97.8038072,Cedro Scratch Italian & Wine Bar,0.0,4.2,78717
"9225 W Parmer Ln, Austin, TX 78717, USA",38c5fa45ea760a1225b66cc4f636e0bff1c61338,30.4784159,-97.76651559999999,Suprabhat,0.0,4.0,78717
"9900 Parmer Lane, Bldg C, Austin, TX 78717, United States",9c9c3f2e489ae80d21ce5fc8dbd4ef0a8b6928ef,30.4865693,-97.77010469999999,Taco Bell,1.0,3.4,78717
"13201 Ranch Rd 620 N, Austin, TX 78717, USA",3e02be44f39f58522ef8ba78c1f60f9a6a8e2f0e,30.469302,-97.79120569999999,Chick-fil-A,1.0,4.4,78717
"14900 Avery Ranch Blvd, Austin, TX 78717, USA",470161798fd1c42c858b1bea683011c0850e2291,30.49912,-97.7775441,Hunan Ranch,2.0,4.2,78717
"13776 US-183 #145, Austin, TX 78750, USA",acb4b539f3133c47b7f009dbc99a86bf4a271d45,30.4618346,-97.7957855,Los Reyes Mexican Food,0.0,4.1,78750
"14028 US-183 #170, Austin, TX 78717, USA",bdaca5ef78d1b42f90d05668161748a70dc519a6,30.476049,-97.802241,Snow Pea Asian Bistro,2.0,4.3,78717
"13945 US-183 C-80, Austin, TX 78717, USA",588d5a9bcf4eb8cbe81cb42e595c997867e89021,30.4722997,-97.79670949999999,Muangthai Thai Cuisine,2.0,4.0,78717
"13201 N FM 620, Austin, TX 78729, USA",657e3d4933e71d4e1652a23492b79b5006e4e457,30.4687504,-97.79115469999999,Fazoli's,1.0,4.0,78729
"13729 Research Blvd, Austin, TX 78750, USA",5241101ddb4c282707b52ea84a63f51543b82a7f,30.4585554,-97.79189629999999,Vazquez Restaurant,2.0,4.0,78750
"14005 US-183 #500, Austin, TX 78717, USA",2d1edc10831b441c3091ac0a601d771f43fbfc44,30.47576389999999,-97.797922,The Egg & I Restaurants,0.0,3.7,78717
"2401, 10700 Anderson Mill Rd # 100, Austin, TX 78750, United States",ca8d0c2c7ab0acebbf623351a79012fededca848,30.4472553,-97.81011509999999,Mesa Rosa Restaurant,2.0,4.0,78750
"9900 W. Parmer Lane, Suite A 110, Parmer-Neenah Plaza, Austin, TX 78717, United States",5e80ae72dad018792288a0e6c674a2bf9fe8922d,30.4865072,-97.7694982,SUBWAY®Restaurants,1.0,3.8,78717
"The Boardwalk at Brushy, 16238 N FM 620 G, Austin, TX 78717, USA",5e918555edee878c1be8282ccb0557c0dc8c10a4,30.492823,-97.7270863,SUBWAY®Restaurants,1.0,3.1,78717
"14005 US-183 #1000, Austin, TX 78717, USA",092180594a2d1ff09b2d48bd7d79c349ecd214e5,30.476282,-97.7980425,Sushi Bang Bang,0.0,4.0,78717
"13201 Ranch Rd 620 N U208, Austin, TX 78717, USA",8794c2f9df3d059b837617d4c0d1879399ad60f5,30.4671765,-97.7947219,Xian Sushi and Noodle,0.0,4.3,78717
"13995 North Highway 183, Austin, TX 78717, USA",857465d5f30cd07cdf082cd25cef9c14d0f23073,30.4744402,-97.79828150000002,Foxhole Culinary Tavern,3.0,4.2,78717
"12827 Ranch Rd 620 N, Austin, TX 78750, USA",ffa6bb21f9e878fd2c2d48e4eb7e2df511400df6,30.4659426,-97.8020059,Olive Garden Italian Restaurant,2.0,4.0,78750
"9900 W Parmer Ln, Austin, TX 78717, USA",f7d9f5ae44189d6266ff23cfa98b1077d49695b0,30.4871079,-97.76978419999999,Morelia Mexican Grill,2.0,4.0,78717
"13945 US-183, Austin, TX 78717, USA",05aa163cb3458c66ae303420f69a8c3d639de395,30.4725636,-97.7969439,Biryani-N-Grill,0.0,3.7,78717
"10621 W Parmer Ln, Austin, TX 78717, USA",643b4346e2148c47ba2763a30493635746451b38,30.4995145,-97.77710789999999,Smokey Mo's BBQ - Avery Ranch,0.0,4.2,78717
"11301 Lakeline Blvd #300, Austin, TX 78717, USA",a936c289e83e9866d24c2a693f5db08a4fad16b4,30.4778981,-97.80044149999999,Mama Fu's Asian House,2.0,3.4,78717
"10526 W Parmer Ln, Austin, TX 78717, USA",9b0af71fe0adabd547794fa885b41cd9703e467f,30.49740329999999,-97.7735354,Tony C's,0.0,4.3,78717
"14010 US-183, Austin, TX 78717, USA",4bf4210fe54f6c0fb6b42f154ca47709bfc05850,30.4745464,-97.8011856,Texadelphia,2.0,4.0,78717
"9215 W Parmer Ln, Austin, TX 78717, USA",61791e760b4ead176abd2451a33339a8c977d8a4,30.4776863,-97.766108,Sonic Drive-In,1.0,2.6,78717
"13507 US-183, Austin, TX 78750, USA",548ba6112d506abf2e81da10e3ebcb16b6b872cc,30.4505937,-97.79005199999999,Pacific Star Restaurant & Oyster Bar,2.0,4.0,78750
"13450 Research Blvd #118, Austin, TX 78750, USA",9fd227999a229638edb3a33fe57f69a377186ddc,30.4469987,-97.7914325,Nanking Restaurant,2.0,4.2,78750
"10525 W Parmer Ln, Austin, TX 78717, USA",e1da5c0da88d6e41da7471fd12aece70d4fbfd45,30.4962744,-97.7754611,McDonald's,1.0,3.5,78717
"13201 Ranch Rd 620 N, Austin, TX 78717, USA",e46ba838e156f978b853b1dee772a84c9cf6d100,30.46954909999999,-97.79064509999999,Whataburger,1.0,3.9,78717
"4898, 10001 W Parmer Ln, Austin, TX 78717, United States",d98fc500e29895d9bf480771a868155221acb6fd,30.4881541,-97.77214219999999,P King,0.0,4.0,78717
"10900 Lakeline Mall Drive, Suite 500, Walden Park Shopping Center, Austin, TX 78717, United States",ab9d159b0a2373dafe948c16b2af87c5a4f0b1c1,30.476773,-97.7949314,SUBWAY®Restaurants,1.0,2.5,78717
"13233 Pond Springs Rd #301, Austin, TX 78729, USA",e49e7b1b477710b37e77df710651234945ce4b4d,30.44639059999999,-97.7793339,Jardin Corona,1.0,4.3,78729
"10903 Pecan Park Blvd, Austin, TX 78750, USA",068159bc54a2488e20fffdd1396ccdc130f36748,30.4640168,-97.8038445,Freda's Seafood Grille,0.0,4.2,78750
"13343 Research Blvd #350, Austin, TX 78750, USA",f867adfb0f0e40748606266af1fc027b6cdf9d2f,30.446079,-97.78605999999999,The Melting Pot,2.0,4.1,78750
"10900 Lakeline Mall Dr, Austin, TX 78717, USA",5208d57c8d7fcb6681a03ef32859b5fd53c1495d,30.475116,-97.798604,Panera Bread,1.0,3.8,78717
"14900 Avery Ranch Blvd, Austin, TX 78717, USA",c80db1d686db32c81c0397c06305ac32585f6780,30.4993594,-97.777549,Brooklyn Heights Pizzeria,2.0,4.2,78717
"14005 North US HWY 183, Ste 500, Austin, TX 78717, United States",4718a4e29b0976918051477d27dda15d4c2fdd9b,30.475719,-97.79795899999999,First Watch - Walden,0.0,3.5,78717
"16238 Ranch Rd 620 N A, Austin, TX 78717, USA",cf3db99d4616ff05b90e161946507d2af72c2367,30.493079,-97.726872,Sushi Ocean,0.0,4.5,78717
"13729 Research Blvd, Austin, TX 78750, USA",9bbcf686f97f57ce47db7eb6c876a54e2f667250,30.4588596,-97.7917518,Jason's Deli,2.0,4.2,78750
"10203 Lake Creek Pkwy, Austin, TX 78729, USA",1a053bbae43016e1d322698012d0010db50bd896,30.461562,-97.7921803,Wendy's,1.0,3.4,78729
"8650 Spicewood Springs Rd #109, Austin, TX 78759, USA",84d30dc8f1a53794922a4927af806a4400b2ea46,30.432805,-97.771553,Dynasty Chinese Restaurant,2.0,4.0,78759
"14009 Research Blvd, Austin, TX 78717, USA",ef01754b7c341e178683a8b71bc44722c48e5139,30.475783,-97.79897199999999,Potbelly Sandwich Shop,1.0,3.8,78717
"13701 Research Blvd, Austin, TX 78750, USA",4ffb2bbe840192422f78efc8fc41ee236900c6d7,30.4571465,-97.7914721,COVER 2,0.0,4.4,78750
"12832 Research Blvd, Austin, TX 78750, USA",18075b27770ed60ad4b3dff1a0e2625b96f47486,30.4343212,-97.77142470000001,Jim's Restaurant,2.0,4.3,78750
"13729 US-183, Austin, TX 78750, USA",5b23fafb427d9e1adabd11b120277e9eb47acdb6,30.458339,-97.791822,183 Grill Austin,0.0,4.6,78750
"1468 E Whitestone Blvd Ste 100, Cedar Park, TX 78613, USA",88619da41bee72377018338b91070ee0b5b961e1,30.5265751,-97.8090864,Torchy's Tacos,0.0,4.4,78613
"11301 Lakeline Blvd #230, Austin, TX 78717, USA",76f92841a040be19440aa17d45e66d4f76de2bd1,30.478305,-97.80053099999999,Chipotle Mexican Grill,1.0,3.7,78717
"2013 Wells Branch Pkwy #106, Austin, TX 78728, USA",c40926d4726b2b7c2f3ea01a0001ef627ab43021,30.4351349,-97.682839,Crawfish Shack & Oyster Bar,2.0,4.1,78728
"14900 Avery Ranch Blvd B100, Austin, TX 78717, USA",851cbd448b6ef56999dfddcea9a8b9dfa0875f89,30.4984872,-97.77758419999999,The Rotten Bunch,0.0,4.6,78717
"8701 W Parmer Ln #2127, Austin, TX 78729, USA",6fd8f8927e5e663ee3ce176de9a8e5507202dd8e,30.4679973,-97.76171509999999,SUBWAY®Restaurants,1.0,3.9,78729
"13450 Research Blvd, Austin, TX 78750, USA",e74ad931059a171779ceb96674d18e1275358837,30.4471996,-97.79121909999999,Tinos Greek Cafe,2.0,4.0,78750
"11657 Research Blvd, Austin, TX 78759, USA",eb471d4e1d5f74de6c2e99744348080e5ab5d1a9,30.4175597,-97.74561709999999,Super China Restaurant,2.0,3.5,78759
"8940 Research Blvd, Austin, TX 78758, USA",eb8d709cbc2dc329204b4e29a7b21fbdef33d3e2,30.3699702,-97.72153120000002,Pinballz Arcade,0.0,4.6,78758
"9091 Research Blvd, Austin, TX 78758, USA",aff6b18f4fb5aabebe22bedd8e8c29febdbba012,30.37451829999999,-97.7277239,Jim's,2.0,4.2,78758
"10010 N Capital of Texas Hwy, Austin, TX 78759, USA",e8a4f6dd138b52b8d5db73b960484ca23596101f,30.3911109,-97.7383919,NXNW,2.0,4.1,78759
"8557 Research Blvd, Austin, TX 78758, USA",cdd195d549857e8a488b6ccf4670d2f607182436,30.360996,-97.71555269999999,Coco's Cafe,0.0,4.5,78758
"8557 Research Blvd #120, Austin, TX 78758, USA",2f32254a91ef3142c8541a896877781c18300647,30.3610628,-97.7154697,Pho Van,2.0,4.4,78758
"8557 Research Blvd #116, Austin, TX 78758, USA",7f03c9570ff5ab647752bd0e3f924335bc2a2eb5,30.361008,-97.7156394,Din Ho Chinese BBQ,2.0,4.2,78758
"13219 Research Blvd #100, Austin, TX 78750, USA",3e5512140b3e6dde6ac3042cd9eec6ac208272e8,30.4433424,-97.78428919999999,Papalote Taco House,1.0,4.4,78750
"2525 W Anderson Ln #130, Austin, TX 78757, USA",7146fd5cc7cc902e470f4ccec35bab914bc04bbd,30.3549646,-97.732935,McAlister's Deli,2.0,3.7,78757
"13729 Research Blvd, Austin, TX 78750, USA",9956b9c8ec960b2243843202f317b2972278ccfe,30.460337,-97.790365,Pinballz Lake Creek,0.0,4.4,78750
"18701 Limestone Commercial Dr, Pflugerville, TX 78660, USA",a81764db1c2dbc18558af8d4a4fd6d590950185a,30.4664345,-97.5962449,Panera Bread,1.0,3.6,78660
"3600 Presidential Blvd, Austin, TX 78719, USA",f40674f73f6cfda9cca1443c4febb98809298e8f,30.201817,-97.6678979,Salt Lick,2.0,4.0,78719
"10050 S Hwy 183, Austin, TX 78719, USA",70b7eafb83cca3b1945152bd1092b99716c24699,30.0939887,-97.6944298,La Bonita Mexican Restaurant,0.0,3.8,78719
"2463 E State Hwy 71 Service Rd, Del Valle, TX 78617, USA",9dc8cd444db5fdacc9efdf593379f02e6797f65c,30.2137386,-97.6591768,Jasmine's Restaurant,0.0,4.4,78617
"8503 Hillmoore Dr, Austin, TX 78719, USA",f5506b3a88ef39b9514d693c0e8279086ca961ad,30.1708185,-97.69081419999999,El Taco Ton- FT,0.0,5.0,78719
"3600 Presidential Blvd, Austin, TX 78719, USA",22ff50fad7f9a8a65b24c1aa867a8ccb63e41c33,30.2020456,-97.6679293,Maudie's,0.0,1.7,78719
"7709 E Ben White Blvd, Austin, TX 78744, USA",2bfb6e102610f54aead3b89fb344fe69960edcda,30.217777,-97.68970499999999,Javi's Best Of Tex Mex,0.0,4.2,78744
"3100 US-183, Austin, TX 78744, USA",fc5feac4dd0e67af8f652595551cfe0a85f0b83c,30.2048857,-97.68375069999999,Taqueria Morelos,0.0,4.6,78744
"3600 Presidential Blvd, Austin, TX 78719, USA",bcd458286160bb3703471ff0ad1a70b6fe1187b6,30.2010763,-97.66511,BamBam,0.0,0.0,78719
"6453-6481 S Hwy 183, Austin, TX 78719, USA",772467cdaa51f5b1797373ed407561f8ce438220,30.1646736,-97.69179059999999,Antojitos Mexicanos La Guera,0.0,4.4,78719
"Austin, TX 78719, USA",aac3a36cc6d257fdc438d073b05650c5986196ea,30.2022725,-97.6701774,Annie's,0.0,3.0,78719
"3600 Presidential Blvd, Austin, TX 78719, USA",96916fb501fe367321075d0ea88047280d7eb44d,30.2020775,-97.67028529999999,ThunderCloud Subs,2.0,2.7,78719
"3600 Presidential Blvd #204, Austin, TX 78719, USA",3850fec50f216e2268968eedbe0565672a2c4d9c,30.2020924,-97.66598809999999,Auntie Anne's,1.0,3.7,78719
"3600 Presidential Blvd, Austin, TX 78719, USA",51a394bf293ad694111b512bde33bf198585a86f,30.2022641,-97.670177,Lefty's Bar and Grille,0.0,5.0,78719
"7709 E Ben White Blvd #300, Austin, TX 78741, USA",b43ca091c7f626277293863fda72b0d103e1c1a8,30.2177185,-97.6897085,SUBWAY®Restaurants,1.0,2.8,78741
"6422 US-183, Austin, TX 78744, USA",4fbfb8f90c70aca182c63e15881f564c2de8b97c,30.1648154,-97.69352470000001,SUBWAY®Restaurants,1.0,3.8,78744
"3115 E Hwy 71, Del Valle, TX 78617, USA",f2f3adf2ff61bb209564d8a9b2716a1484b61049,30.2051921,-97.6419783,Sonic Drive-In,1.0,2.5,78617
"1555 Bastrop Hwy, Austin, TX 78742, USA",6dc399dc54327be4e87dac82bf2911e746d9d9e4,30.2218139,-97.6740938,Gatti's Pizza,0.0,2.7,78742
"7619 E Ben White Blvd, Austin, TX 78741, USA",90c6cc82c7e6dff3f7557c9aaa857e6f3d04cbb1,30.2172074,-97.6917916,Denny's,1.0,3.7,78741
"2406 S Hwy 183, Austin, TX 78744, USA",87654ea89e11fe689f1aba6d2d13e102fccf0520,30.2133028,-97.68382989999999,AGAZAJO'S,0.0,4.2,78744
"Dee Gabriel Collins Rd, Austin, TX 78744, USA",304a57cb316971b778d84500feff8005f68def87,30.1669452,-97.6926667,Fruit Mex & Restaurant,0.0,4.2,78744
"7207 E Riverside Dr, Austin, TX 78741, USA",435e68fe056a403fda6648e612e4914c4027605a,30.2204792,-97.69461799999999,Honduras Food,0.0,4.4,78741
"7809 E Ben White Blvd, Austin, TX 78741, USA",e3da65a1e6b4c4176b15481ab4b92515c06a81fd,30.21784,-97.6875294,The Bistro,0.0,3.0,78741
"13912 FM812, Del Valle, TX 78617, USA",60c7e94804df225425db0863822ff0c11459c6ea,30.1207259,-97.6348714,Elroy Sausage Co-BBQ,0.0,1.0,78617
"13820 Farm to Market Road 812, Del Valle, TX 78617, USA",d58ca38ee7f803114c23afa312bdf103d03857f7,30.1215657,-97.6359057,Meches Tacos,0.0,4.5,78617
"1901 Montopolis Dr, Austin, TX 78741, USA",6faadf4a7389a176a7eb5e3fffa3baf1f0a921aa,30.2256236,-97.70253919999999,Sonic Drive-In,1.0,3.2,78741
"720 Bastrop Hwy Ste 101, Austin, TX 78741, USA",7007727cba9f1590f8b069baed76e8750581964c,30.2337904,-97.68538819999999,Domino's Pizza,1.0,2.9,78741
"2701 Texas 71, Del Valle, TX 78617, USA",6625511882d723dd59f28758da338ab96eb66b70,30.2114999,-97.65493269999999,El Michoacano Mexican Restaurant,0.0,4.0,78617
"2919 Montopolis Dr, Austin, TX 78741, USA",bb3c9e48f51b205f95694eabce913edf3d1205aa,30.2138969,-97.7106883,Popeyes Louisiana Kitchen,1.0,3.9,78741
"1020 Grove Blvd, Austin, TX 78741, USA",a277644bc21b0ff87b96bff1e8bd8bb58b378f1a,30.237068,-97.704214,Tropical Smoothie Cafe,0.0,3.8,78741
"6215 Colton Rd, Austin, TX 78744, USA",8ae66b5143f63014f6e059f6b22792ec5d4712d5,30.165783,-97.69391410000001,Pollo Regio,0.0,4.6,78744
"3001 Montopolis Dr, Austin, TX 78741, USA",7c6fb855e2ad15b39aaa7e8c4eba1573aad2984c,30.2134625,-97.7108762,Burger King,1.0,3.8,78741
"6210 E Ben White Blvd, Austin, TX 78741, USA",885659f88f66d5b0fdbe09a43a882652cb8d7e32,30.2131154,-97.7124446,Wendy's,1.0,3.6,78741
"6133 E Ben White Blvd, Austin, TX 78741, USA",1b623518bfda13bd6406930f15a97c6dc22e220b,30.2115804,-97.7133116,Jack In The Box,1.0,3.3,78741
"4410 E Riverside Dr #160, Austin, TX 78741, USA",543438c5bb9a64cc1f3f23033be61fc837b4eee9,30.2337445,-97.7209827,SUBWAY,1.0,3.6,78741
"6311 Burleson Rd, Austin, TX 78744, USA",e4ccff192103f3ddc7bb5cbec43ecb24a23648d1,30.2048511,-97.7164676,Subway,1.0,3.9,78744
"13602 FM812 Unit B, Del Valle, TX 78617, USA",32bf85df3b4b86eabb6498f79a19df870f5f7dfc,30.1236538,-97.63822180000001,Meches Mexican Restaurant,0.0,4.5,78617
"907 Montopolis Dr, Austin, TX 78741, USA",84ce73f268e618eea2f4b74e4a4bf4b497cfc792,30.2350783,-97.6966593,Alonzo's,0.0,4.1,78741
"2224 E Riverside Dr, Austin, TX 78741, USA",ffe2fa3fdb7a6c0e29d103edfc01480968920153,30.2388518,-97.7255069,Wendy's,1.0,3.8,78741
"2507 E Riverside Dr, Austin, TX 78741, USA",e3525494e36f4ae58a869b63ef2d58ad9c9558a3,30.2337434,-97.7242577,Taco Cabana,1.0,3.0,78741
"2500 E Riverside Dr, Austin, TX 78741, USA",2dc957d4b88774d16d8c0a706440b0d064251a1a,30.2353729,-97.7235781,Burger King,1.0,3.4,78741
"2320 E Riverside Dr, Austin, TX 78741, USA",c703c8da07b56bfc4373e5f0578b5f23283c7d3f,30.23763199999999,-97.72525399999999,Popeyes Louisiana Kitchen,1.0,3.0,78741
"1501 Town Creek Dr, Austin, TX 78741, USA",d9cf587284f3e062dec98b45ae2feb9f1ba41189,30.241821,-97.7267655,Dairy Queen Store,1.0,4.0,78741
"2308 E Riverside Dr, Austin, TX 78741, USA",b07c2328a7f4fa6f4277f6fb7306de813c8c5ed9,30.2381503,-97.7252769,Taco Bell,1.0,3.7,78741
"2410 E Riverside Dr, Suite H6, Austin, TX 78741, United States",bd44bb40ee761e60079d5d36e265b5215b5b51aa,30.236904,-97.724864,Gatti's Pizza,0.0,3.0,78741
"2224 E Riverside Dr, Austin, TX 78741, USA",88f85f9afc5150cdc388b78b872cb356bef55648,30.2385049,-97.72538499999999,KFC,1.0,3.1,78741
"2109 E Riverside Dr, Austin, TX 78741, USA",191bf1ccd6022626fa377be04c676e62281bdc0a,30.2395641,-97.7269815,Raising Canes Chicken Fingers,1.0,4.4,78741
